pairID,uniqueID,sentenceID,homophoneVersion,homophoneID,sentenceType,wordPairVersion,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram
1204,243,243,b,3,nonpun,m1,sillier,starts,-0.892521153,-0.659313288,3.25E-05,0.000339149,0.000339149
1205,243,243,b,3,nonpun,m1,sillier,acting,0.313399721,-0.714045514,3.79E-05,6.37E-05,6.37E-05
1206,244,244,b,4,nonpun,m1,hair,found,-0.7075876,0.286509718,0.000380934,4.77E-05,4.77E-05
1207,244,244,b,4,nonpun,m1,hair,cat,0.534271753,-0.404544797,3.10E-05,0.00014019,0.00014019
1208,244,244,b,4,nonpun,m1,hair,food,-0.809638585,-0.56818969,0.000150688,0.000109258,0.000109258
1209,245,245,b,5,nonpun,m1,closing,chairman,-0.283435142,-0.259989929,9.04E-05,7.36E-05,7.36E-05
1210,245,245,b,5,nonpun,m1,closing,made,-0.55214269,-0.571370567,0.00073501,7.35E-05,7.35E-05
1211,245,245,b,5,nonpun,m1,closing,remarks,1.423374168,-0.304208775,1.77E-05,0.00298987,1.06E-05
1212,245,245,b,5,nonpun,m1,closing,end,1.423612408,-0.481286862,0.000389673,0.0648069,0.0648069
1213,245,245,b,5,nonpun,m1,closing,meeting,-0.157331673,-0.577400912,0.000165076,0.000650636,0.000650636
1214,246,246,b,6,nonpun,m1,ambulance,came,0.329503511,-0.530520006,0.000360985,0.00373851,0.000397954
1215,246,246,b,6,nonpun,m1,ambulance,car,0.907579954,-0.522575571,0.00021537,0.00156205,0.00156205
1216,246,246,b,6,nonpun,m1,ambulance,accident,1.355553511,-0.645031662,5.08E-05,0.00138351,0.00138351
1217,246,246,b,6,nonpun,m1,ambulance,minutes,-0.218042695,-0.36323405,0.000142258,0.0120192,0.0120192
1218,247,247,b,7,nonpun,m1,purchase,decided,0.555182431,1.012073649,0.000117635,0.0013118,0.0013118
1219,247,247,b,7,nonpun,m1,purchase,new,1.531019996,-0.7695979,0.000999228,0.0615639,0.00320794
1220,247,247,b,7,nonpun,m1,purchase,car,0.213313343,-0.504665099,0.00021537,0.00621845,0.00621845
1221,248,248,b,8,nonpun,m1,reward,gave,0.860334601,0.241366219,0.000177359,0.00259354,0.00259354
1222,248,248,b,8,nonpun,m1,reward,working,0.767041869,0.57540622,0.000230401,0.000262852,0.000575961
1223,248,248,b,8,nonpun,m1,reward,hard,0.612942695,-0.420520005,0.000179481,0.00163389,0.00163389
1224,248,248,b,8,nonpun,m1,reward,year,-0.449563877,-0.690380914,0.000587143,0.00139812,0.00139812
1225,249,249,b,9,nonpun,m1,mass,people,0.807709142,0.602584755,0.000974418,0.0217005,0.00114552
1226,249,249,b,9,nonpun,m1,mass,town,1.444670786,-0.645068878,0.000142672,0.00241342,0.00241342
1227,249,249,b,9,nonpun,m1,mass,square,-0.089224038,1.577643849,5.50E-05,0.0037424,0.0037424
1228,249,249,b,9,nonpun,m1,mass,concert,-0.023313737,-0.699429273,1.48E-05,0.000125549,0.000125549
1229,250,250,b,10,nonpun,m1,steeler,covered,-0.860962584,-0.485689188,6.40E-05,0.000572633,0.000572633
1230,250,250,b,10,nonpun,m1,steeler,steel,0.655757188,-0.407499759,3.22E-05,3.73E-05,3.73E-05
1231,251,251,b,11,nonpun,m1,wicked,man,-0.155749898,-0.25478134,0.000473597,0.0356631,8.05E-05
1232,251,251,b,11,nonpun,m1,wicked,took,-0.448858807,-0.59968241,0.000300384,0.000769646,0.00161563
1233,251,251,b,11,nonpun,m1,wicked,child,-0.122278624,-0.645228175,0.000189301,0.00139251,0.00139251
1234,251,251,b,11,nonpun,m1,wicked,parents,-0.580441437,-0.681714376,0.000128601,0.00408232,0.00408232
1235,252,252,b,12,nonpun,m1,special,birthday,0.564068447,-0.7695979,2.57E-05,5.50E-05,5.50E-05
1236,252,252,b,12,nonpun,m1,special,party,0.201366098,-0.356100629,0.000317731,0.165381,0.165381
1237,252,252,b,12,nonpun,m1,special,occasion,1.337659399,-0.16945941,4.15E-05,0.0114213,7.49E-06
1238,253,253,b,13,nonpun,m1,world,possible,-0.128561153,-0.612533504,0.000271022,0.0269995,0.0269995
1239,253,253,b,13,nonpun,m1,world,fly,0.017802493,0.014972298,2.99E-05,0.000794027,0.000794027
1240,253,253,b,13,nonpun,m1,world,airplane,0.184282602,1.809152197,6.18E-07,0.00224303,0.00224303
1241,254,254,b,14,nonpun,m1,scissors,hairdressers,1.510471023,-0.683678799,1.35E-06,1.24E-07,1.24E-07
1242,254,254,b,14,nonpun,m1,scissors,use,-0.044843746,-0.681714376,0.000500366,0.000122474,0.000122474
1243,254,254,b,14,nonpun,m1,scissors,cut,1.858618329,0.113397662,0.000137828,0.229289,0.00105482
1244,254,254,b,14,nonpun,m1,scissors,people's,-0.96805301,0.009619878,1.54E-07,0.00033158,0.00033158
1245,254,254,b,14,nonpun,m1,scissors,hair,1.07581798,-0.295752751,0.000109799,0.000608174,0.000608174
1246,255,255,b,15,nonpun,m1,lunch,sandwich,1.641712312,-0.182571337,8.41E-06,0.000312008,0.000312008
1247,256,256,b,16,nonpun,m1,blue,yellow,1.11300449,0.560437363,3.52E-05,0.0618118,8.35E-05
1248,256,256,b,16,nonpun,m1,blue,make,-0.64703271,0.324617022,0.000621074,0.00012154,0.00012154
1249,256,256,b,16,nonpun,m1,blue,green,0.985022116,1.462651178,0.00011427,4.56E-05,4.56E-05
1250,257,257,b,17,nonpun,m1,free,twenty,0.760804897,-0.681714376,0.000121025,0.000563435,0.000563435
1251,257,257,b,17,nonpun,m1,free,years,-0.813478871,-0.7695979,0.000713492,0.396065,0.396065
1252,257,257,b,17,nonpun,m1,free,prison,0.202715519,0.070739287,4.94E-05,0.0703633,0.0703633
1253,257,257,b,17,nonpun,m1,free,man,0.572501949,-0.128888689,0.000473597,0.0144407,6.73E-05
1254,258,258,b,18,nonpun,m1,feelings,strong,0.348675052,0.62937085,0.000127227,0.000212312,0.000212312
1255,258,258,b,18,nonpun,m1,feelings,criticism,0.482983263,0.908927042,3.75E-05,0.00270307,0.00270307
1256,258,258,b,18,nonpun,m1,feelings,hurt,0.956918141,0.558578842,3.48E-05,5.72E-05,5.72E-05
1257,258,258,b,18,nonpun,m1,feelings,daughter's,0.410198642,-0.511474867,8.13E-09,0.000290061,0.000290061
1258,259,259,b,19,nonpun,m1,salvation,minister,0.8035694,-0.681714376,0.000188756,5.68E-05,5.68E-05
1259,259,259,b,19,nonpun,m1,salvation,prayed,1.049995189,0.619095238,4.45E-06,4.52E-05,4.52E-05
1260,259,259,b,19,nonpun,m1,salvation,evil,-0.081232453,-0.713495825,2.23E-05,5.67E-05,5.67E-05
1261,259,259,b,19,nonpun,m1,salvation,woman's,-0.536999554,-0.150385398,8.94E-08,2.70E-06,2.70E-06
1262,260,260,b,20,nonpun,m1,office,skyscraper,0.726948229,0.05529215,4.06E-07,2.02E-06,2.02E-06
1263,261,261,b,21,nonpun,m1,bail,posted,0.906327401,-0.496644319,5.69E-06,1.71E-05,1.71E-05
1264,261,261,b,21,nonpun,m1,bail,"$5,000 ",1.267019246,-0.690380914,8.13E-09,0.0138602,0.0138602
1265,261,261,b,21,nonpun,m1,bail,brother's,-0.661081037,-0.681173131,2.44E-08,0.000781014,0.000781014
1266,261,261,b,21,nonpun,m1,bail,release,1.373203055,-0.287406687,5.27E-05,0.000357976,0.000357976
1267,261,261,b,21,nonpun,m1,bail,jail,0.280430967,-0.7695979,1.00E-05,2.87E-05,2.87E-05
1268,262,262,b,22,nonpun,m1,spur,boss,-0.595740934,-0.664279177,2.58E-05,5.10E-05,5.10E-05
1269,262,262,b,22,nonpun,m1,spur,called,-0.624354943,0.009470889,0.00026112,0.0025704,0.0025704
1270,262,262,b,22,nonpun,m1,spur,workers,-0.585301487,-0.422964745,0.000117692,0.000117092,0.000117092
1271,262,262,b,22,nonpun,m1,spur,together,-0.121159913,-0.193452455,0.000240335,0.000621486,0.000621486
1272,262,262,b,22,nonpun,m1,spur,moment,-0.186148235,-0.528280464,0.000167247,0.000534063,0.000534063
1273,263,263,b,23,nonpun,m1,crime,police,1.593313223,-0.372549052,0.000218467,0.00147035,0.00147035
1274,263,263,b,23,nonpun,m1,crime,fight,0.568351977,-0.577758976,5.41E-05,7.52E-06,7.52E-06
1275,263,263,b,23,nonpun,m1,crime,murder,1.363007655,-0.061794159,4.53E-05,1.27E-05,2.26E-05
1276,263,263,b,23,nonpun,m1,crime,theft,1.603320803,-0.057313734,1.37E-05,1.26E-05,1.26E-05
1277,263,263,b,23,nonpun,m1,crime,drug,1.371112841,-0.546767652,4.04E-05,4.18E-05,4.18E-05
1278,263,263,b,23,nonpun,m1,crime,dealing,0.434237825,-0.326261968,4.57E-05,0.0199339,0.0199339
1279,264,264,b,24,nonpun,m1,pock,smallpox,1.044220866,-0.084235251,1.27E-06,1.48E-07,1.48E-07
1280,264,264,b,24,nonpun,m1,pock,left,-0.594774856,-0.690380914,0.000362936,0.000162784,0.000162784
1281,264,264,b,24,nonpun,m1,pock,marks,1.983291002,-0.338321213,3.51E-05,0.412343,2.47E-05
1282,265,265,b,25,nonpun,m1,bones,give,-0.627803565,0.018227744,0.000352767,0.000236867,3.84E-05
1283,265,265,b,25,nonpun,m1,bones,shape,0.792297792,-0.583869139,5.37E-05,7.91E-05,7.91E-05
1284,266,266,b,26,nonpun,m1,habit,smoking,1.496313241,-0.478462194,2.33E-05,2.17E-06,2.17E-06
1285,266,266,b,26,nonpun,m1,habit,bad,1.213178836,0.515070689,0.000120326,0.00120735,0.00120735
1286,267,267,b,27,nonpun,m1,screening,went,-0.542885724,-0.346660968,0.00036822,0.00522353,0.00522353
1287,267,267,b,27,nonpun,m1,screening,movie,1.274227121,-0.4432239,1.44E-05,4.71E-05,4.71E-05
1288,267,267,b,27,nonpun,m1,screening,together,-0.57231643,-0.001004936,0.000240335,9.54E-05,0.000102964
1289,268,268,b,28,nonpun,m1,holmes,really,-0.782199101,-0.354215744,0.000371415,0.000109189,0.000109189
1290,268,268,b,28,nonpun,m1,holmes,like,-0.766196634,1.652848023,0.001186943,0.00447266,0.00447266
1291,268,268,b,28,nonpun,m1,holmes,reading,0.058973573,1.091778841,8.60E-05,0.000147353,0.000147353
1292,268,268,b,28,nonpun,m1,holmes,sherlock,1.285521525,-0.716885504,1.63E-06,0.006755,0.006755
1293,268,268,b,28,nonpun,m1,holmes,books,0.810892051,-0.413500898,0.000103734,0.000143557,5.03E-05
1294,269,269,b,29,nonpun,m1,can't,remember,0.107445707,-0.502121444,0.000148078,0.006975,3.72E-05
1295,269,269,b,29,nonpun,m1,can't,time,0.921001675,0.953435453,0.001239318,0.0438017,0.0438017
1296,269,269,b,29,nonpun,m1,can't,happened,-0.488716961,-0.613538942,0.000105718,0.00136235,0.00136235
1297,270,270,b,30,nonpun,m1,temper,bad,1.265653289,0.475771756,0.000120326,0.00126906,0.00126906
1298,270,270,b,30,nonpun,m1,temper,easily,-0.346537065,-0.461026758,7.78E-05,0.00192721,0.00192721
1299,270,270,b,30,nonpun,m1,temper,angered,1.012319926,-0.466430745,2.75E-06,2.75E-05,2.75E-05
1300,271,271,b,31,nonpun,m1,late,meeting,0.500770641,-0.136641947,0.000165076,0.00140843,0.00140843
1301,272,272,b,32,nonpun,m1,liable,rental,0.285312976,-0.507406235,3.54E-06,3.00E-07,3.00E-07
1302,272,272,b,32,nonpun,m1,liable,contracts,0.364834585,0.523551247,3.61E-05,3.21E-05,3.21E-05
1303,272,272,b,32,nonpun,m1,liable,state,-0.569536327,-0.462207218,0.000307196,0.0001239,0.0001239
1304,272,272,b,32,nonpun,m1,liable,tenants,0.177945458,-0.542136996,1.54E-05,2.28E-05,2.28E-05
1305,272,272,b,32,nonpun,m1,liable,damages,1.527645132,1.487746281,1.77E-05,0.0100272,0.000174585
1306,272,272,b,32,nonpun,m1,liable,cause,0.938817642,0.120356935,0.000104807,0.000428741,0.000428741
1307,272,272,b,32,nonpun,m1,liable,property,1.414342741,0.205795169,9.79E-05,0.000422636,0.000422636
1309,273,273,b,33,nonpun,m1,twist,pieces,-0.436844529,-0.178385806,4.31E-05,0.00145018,0.00145018
1310,273,273,b,33,nonpun,m1,twist,thread,1.256833547,-0.554764086,7.45E-06,8.47E-06,8.47E-06
1311,273,273,b,33,nonpun,m1,twist,needle,-0.616427486,-0.031199476,9.88E-06,2.45E-05,2.45E-05
1312,274,274,b,34,nonpun,m1,profane,man,-0.221000835,-0.393568751,0.000473597,0.00027236,0.00027236
1313,274,274,b,34,nonpun,m1,profane,uses,-0.448570537,0.28811916,4.31E-05,6.08E-05,6.08E-05
1314,274,274,b,34,nonpun,m1,profane,language,0.558506589,0.581213196,0.000150273,0.00365472,7.13E-05
1315,275,275,b,35,nonpun,m1,leaving,work,-0.238240482,0.084019309,0.000718337,0.000861739,0.000135757
1316,275,275,b,35,nonpun,m1,leaving,right,-1.005784866,-0.520899483,0.000724954,0.000471955,0.000636208
1317,276,276,b,36,nonpun,m1,lambs,family,-0.599872094,-0.427729934,0.000271469,0.00142383,0.00142383
1318,276,276,b,36,nonpun,m1,lambs,roast,0.851946622,1.114613861,4.13E-06,1.97E-05,1.97E-05
1319,276,276,b,36,nonpun,m1,lambs,leg,0.499638956,-0.422296246,4.09E-05,0.0060024,0.0060024
1321,276,276,b,36,nonpun,m1,lambs,dinner,0.715418124,2.165823373,4.76E-05,0.00047021,0.00047021
1322,277,277,b,37,nonpun,m1,talking,friend,1.474498319,-0.645068878,0.000131536,0.0057659,0.0057659
1323,277,277,b,37,nonpun,m1,talking,whole,-0.871315811,-0.576033542,0.000240294,0.00135329,0.00135329
1324,277,277,b,37,nonpun,m1,talking,time,-0.371245625,-0.07646002,0.001239318,0.0126018,0.0126018
1325,278,278,b,38,nonpun,m1,magnet,desk,-0.226733883,0.298600455,3.29E-05,0.012446,0.012446
1326,278,278,b,38,nonpun,m1,magnet,holds,0.504277457,-0.065183857,2.20E-05,0.000164231,0.000164231
1327,278,278,b,38,nonpun,m1,magnet,paper,-0.304500379,-0.320379363,0.00013599,8.52E-05,8.52E-05
1328,278,278,b,38,nonpun,m1,magnet,clips,0.122887777,0.276468459,2.26E-06,0.000987896,0.000987896
1329,279,279,b,39,nonpun,m1,raving,mad,1.371827409,0.149755222,2.40E-05,0.046233,9.45E-06
1330,279,279,b,39,nonpun,m1,raving,man,-0.546893033,-0.408885865,0.000473597,0.000838751,0.00194382
1331,279,279,b,39,nonpun,m1,raving,frightened,0.710965562,-0.171396955,2.05E-05,1.88E-05,1.88E-05
1332,279,279,b,39,nonpun,m1,raving,those,-0.767759358,-0.544168858,0.00069799,6.59E-05,6.59E-05
1333,280,280,b,40,nonpun,m1,alcohol,burns,0.229593159,0.505826658,1.07E-05,4.24E-06,7.92E-06
1334,280,280,b,40,nonpun,m1,alcohol,easily,-0.503992782,-0.290505374,7.78E-05,0.00351256,0.00351256
1335,281,281,b,41,nonpun,m1,slave,boss,1.400749185,-0.285232904,2.58E-05,5.10E-05,5.10E-05
1336,281,281,b,41,nonpun,m1,slave,told,-0.681469513,-0.690380914,0.000286247,0.000933835,0.000933835
1337,281,281,b,41,nonpun,m1,slave,work,1.289300491,0.283711784,0.000718337,0.00600141,0.00600141
1338,281,281,b,41,nonpun,m1,slave,late,-0.789429632,-0.404403087,0.000157232,0.000508828,0.000508828
1339,281,281,b,41,nonpun,m1,slave,holiday,-0.737205823,-0.073798857,6.16E-05,0.0010442,0.0010442
1340,281,281,b,41,nonpun,m1,slave,driver,0.443951792,-0.100281493,4.16E-05,0.00572753,9.86E-06
1341,282,282,b,42,nonpun,m1,aching,back,0.894540471,-0.490314868,0.00078176,0.00283767,0.00283767
1342,282,282,b,42,nonpun,m1,aching,sitting,-0.255217858,-0.571526755,6.90E-05,1.18E-05,1.18E-05
1343,283,283,b,43,nonpun,m1,irritation,tried,-0.064230899,-0.203663255,0.000115294,0.00093585,0.00093585
1344,283,283,b,43,nonpun,m1,irritation,hide,-0.490253617,-0.690380914,1.92E-05,0.00599241,0.00599241
1346,283,283,b,43,nonpun,m1,irritation,showed,-0.148753998,0.010141543,8.43E-05,0.000518198,0.000389153
1347,283,283,b,43,nonpun,m1,irritation,face,-0.181512568,-0.7695979,0.000265689,0.0548992,0.0548992
1348,284,284,b,44,nonpun,m1,ante,made,-0.810472964,-0.272201719,0.00073501,0.00202794,0.00202794
1349,284,284,b,44,nonpun,m1,ante,offer,0.500563907,-0.531440393,0.000125992,0.036003,0.036003
1350,284,284,b,44,nonpun,m1,ante,buy,0.308085211,-0.542642046,9.88E-05,0.0414924,0.0414924
1351,284,284,b,44,nonpun,m1,ante,house,-0.375517823,-0.4849016,0.000395396,0.0427759,0.0427759
1352,284,284,b,44,nonpun,m1,ante,owner,-0.940417014,-0.233108737,3.97E-05,0.000426323,0.000426323
1353,284,284,b,44,nonpun,m1,ante,upped,0.725448669,-0.115912309,4.88E-07,1.44E-07,1.44E-07
1354,285,285,b,45,nonpun,m1,future,knows,0.147976917,-0.681714376,6.47E-05,0.0142111,0.0142111
1355,285,285,b,45,nonpun,m1,future,happen,0.692699488,-0.599540333,6.83E-05,0.315849,0.315849
1357,286,286,b,46,nonpun,m1,tell,story,1.161450033,-0.469053832,0.000106645,0.319102,0.000422007
1358,286,286,b,46,nonpun,m1,tell,child,0.241234743,-0.612533504,0.000189301,0.00108722,0.00108722
1359,286,286,b,46,nonpun,m1,tell,night,-0.901046457,-0.277410392,0.00028189,0.00446808,0.00446808
1360,287,287,b,47,nonpun,m1,how's,asked,0.270005063,-0.245116346,0.000252691,0.000607259,0.000607259
1361,287,287,b,47,nonpun,m1,how's,going,0.342579865,-0.018473313,0.000507731,0.425455,0.00246297
1362,288,288,b,48,nonpun,m1,fire,sat,-0.642584366,-0.681714376,8.97E-05,0.00241241,0.00241241
1363,288,288,b,48,nonpun,m1,fire,keep,-0.768492084,-0.597326311,0.000216663,0.00139087,0.0032208
1364,288,288,b,48,nonpun,m1,fire,warm,0.849014018,-0.531678516,5.46E-05,0.00704284,0.00704284
1365,289,289,b,49,nonpun,m1,help,gave,0.908712967,-0.737328199,0.000177359,2.31E-05,2.31E-05
1366,289,289,b,49,nonpun,m1,help,friend,0.919786418,-0.577738637,0.000131536,0.00230929,0.00230929
1367,289,289,b,49,nonpun,m1,help,homework,0.662564313,-0.641711004,6.49E-06,0.000101174,0.000101174
1368,290,290,b,50,nonpun,m1,guarding,dog,0.857860422,-0.156266765,6.33E-05,0.00108091,0.00108091
1369,290,290,b,50,nonpun,m1,guarding,just,-0.648651142,-0.608500438,0.00101403,0.00227036,0.00227036
1370,290,290,b,50,nonpun,m1,guarding,house,0.172127735,-0.608214201,0.000395396,0.00109182,0.00122108
1371,290,290,b,50,nonpun,m1,guarding,mean,-0.134316388,-0.654750174,0.000341988,0.00646037,0.00646037
1372,290,290,b,50,nonpun,m1,guarding,scare,-0.19021425,-0.660889498,4.28E-06,0.000987874,0.000987874
1373,291,291,b,51,nonpun,m1,been,long,-0.421367959,-0.006859335,0.000449698,0.0159627,0.00176062
1374,291,291,b,51,nonpun,m1,been,time,-0.059106523,-0.612533504,0.001239318,0.286168,0.286168
1375,291,291,b,51,nonpun,m1,been,saw,-0.239116903,-0.5805929,0.000203217,0.00636225,0.00636225
1376,292,292,b,52,nonpun,m1,order,arranged,1.098840953,-0.160046421,3.19E-05,9.88E-05,9.88E-05
1377,292,292,b,52,nonpun,m1,order,newspapers,-0.019865689,-0.468069427,2.74E-05,6.32E-05,6.32E-05
1378,292,292,b,52,nonpun,m1,order,dates,0.55582649,1.04438851,2.15E-05,4.79E-05,4.79E-05
1379,293,293,b,53,nonpun,m1,lot,decided,-0.520075148,-0.425054722,0.000117635,0.000965433,0.000965433
1380,293,293,b,53,nonpun,m1,lot,leave,-0.611990186,-0.716885504,0.000159353,0.0170948,0.0170948
1381,293,293,b,53,nonpun,m1,lot,car,0.555339105,0.564737924,0.00021537,0.038191,0.038191
1382,293,293,b,53,nonpun,m1,lot,parking,1.791723697,-0.612533504,1.25E-05,2.30E-05,2.30E-05
1383,294,294,b,54,nonpun,m1,best,student,0.357354688,0.024166403,6.13E-05,0.000191507,1.96E-05
1384,294,294,b,54,nonpun,m1,best,class,0.084489018,-0.53669697,0.000144006,0.000510195,0.000510195
1385,295,295,b,55,nonpun,m1,crack,drinking,-0.568706521,-0.437201779,2.70E-05,1.86E-05,1.86E-05
1386,295,295,b,55,nonpun,m1,crack,glass,0.229977639,0.124713992,7.51E-05,0.000726992,0.000726992
1387,296,296,b,56,nonpun,m1,lag,communications,0.11506706,-0.652512612,2.68E-05,4.07E-05,2.26E-05
1388,296,296,b,56,nonpun,m1,lag,not,-0.734899331,-0.664279177,0.00346259,0.395752,0.395752
1389,296,296,b,56,nonpun,m1,lag,hear,-0.894547741,-0.582302365,0.000106027,0.00320108,0.00320108
1390,296,296,b,56,nonpun,m1,lag,news,-0.788137903,-0.577738637,0.000114091,0.0145632,0.0145632
1391,296,296,b,56,nonpun,m1,lag,until,0.333944221,-0.690511956,0.000323413,0.000135472,0.000135472
1392,296,296,b,56,nonpun,m1,lag,days,-0.367382029,-0.593187373,0.0002228,0.000309287,0.000309287
1393,296,296,b,56,nonpun,m1,lag,later,0.436060915,-0.715633112,0.000309456,0.00509719,0.00509719
1394,297,297,b,57,nonpun,m1,decay,tooth,0.526024003,-0.589792384,5.14E-06,3.57E-07,3.57E-07
1395,297,297,b,57,nonpun,m1,decay,result,-0.158389626,0.036597285,0.00017631,0.00256388,0.00256388
1396,297,297,b,57,nonpun,m1,decay,poor,0.363239603,-0.321015949,0.000117342,0.00155063,0.00155063
1397,297,297,b,57,nonpun,m1,decay,dental,1.574917546,-0.497982126,4.96E-06,3.21E-05,3.21E-05
1398,297,297,b,57,nonpun,m1,decay,hygiene,0.668785439,-0.557327474,6.31E-06,0.00968421,0.00968421
1399,298,298,b,58,nonpun,m1,traumatic,car,-0.167779699,-0.666140104,0.00021537,0.00229976,0.00229976
1400,298,298,b,58,nonpun,m1,traumatic,accident,0.685693472,-0.091965215,5.08E-05,0.00138351,0.00138351
1401,298,298,b,58,nonpun,m1,traumatic,very,0.465952561,-0.271256247,0.000956916,0.0200151,0.0200151
1402,298,298,b,58,nonpun,m1,traumatic,experience,1.107196633,-0.387713677,0.000169506,0.20891,0.00233242
1403,299,299,b,59,nonpun,m1,traumatic,incident,1.070651325,-0.597326311,2.94E-05,0.00296088,3.03E-05
1404,299,299,b,59,nonpun,m1,traumatic,left,-0.452771076,-0.484750985,0.000362936,0.000252923,0.000252923
1405,299,299,b,59,nonpun,m1,traumatic,scarred,1.186655805,-0.509989383,2.14E-06,1.41E-05,1.41E-05
1406,300,300,b,60,nonpun,m1,hostile,driver,0.124091538,-0.577738637,4.16E-05,1.38E-05,1.38E-05
1407,300,300,b,60,nonpun,m1,hostile,attitude,0.750991406,-0.528231672,4.75E-05,0.01001,6.00E-05
1408,301,301,b,61,nonpun,m1,doubling,amount,0.824345895,-0.690380914,0.000122122,0.0047118,0.0047118
1409,301,301,b,61,nonpun,m1,doubling,business,0.054752075,0.415081199,0.000280744,0.00159928,0.00159928
1410,301,301,b,61,nonpun,m1,doubling,makes,-0.402222701,-0.585539986,0.00013282,0.000143394,0.000143394
1411,301,301,b,61,nonpun,m1,doubling,year,-0.737205823,-0.7695979,0.000587143,0.034373,0.034373
1412,302,302,b,62,nonpun,m1,prison,sent,0.045516466,-0.425974304,0.000107019,0.00248967,0.00248967
1413,302,302,b,62,nonpun,m1,prison,robbing,0.950511053,-0.498339995,1.38E-06,1.30E-05,2.39E-05
1414,302,302,b,62,nonpun,m1,prison,bank,-0.091331817,-0.536731888,0.000141055,0.0874907,0.0874907
1415,303,303,b,63,nonpun,m1,bridge,trains,1.074483204,-0.36129733,1.82E-05,1.37E-06,1.37E-06
1416,303,303,b,63,nonpun,m1,bridge,go,-0.496029339,-0.314074626,0.00069786,0.0017104,0.0017104
1417,303,303,b,63,nonpun,m1,bridge,river,1.155381151,-0.750244648,7.37E-05,0.00245455,0.00245455
1418,304,304,b,64,nonpun,m1,chief,leader,1.120057939,0.114813944,7.37E-05,0.000170359,0.000170359
1419,304,304,b,64,nonpun,m1,chief,native,0.925069784,-0.255735163,2.09E-05,0.000205984,0.000205984
1420,304,304,b,64,nonpun,m1,chief,american,-0.210297668,-0.026080507,0.000129926,1.41E-07,1.41E-07
1421,304,304,b,64,nonpun,m1,chief,tribe,1.598825715,0.177698611,5.88E-06,1.40E-05,1.40E-05
1422,304,304,b,64,nonpun,m1,chief,known,-0.600779155,-0.070309294,0.000202917,0.00185491,0.00185491
1424,305,305,b,65,nonpun,m1,resolution,admired,-0.881816698,-0.570382197,8.92E-06,0.000159517,0.000159517
1425,305,305,b,65,nonpun,m1,resolution,quit,0.04402441,0.035344219,7.20E-06,0.000111931,0.000111931
1426,305,305,b,65,nonpun,m1,resolution,smoking,-0.255207855,-0.146826509,2.33E-05,0.00419294,0.00419294
1427,306,306,b,66,nonpun,m1,pants,legs,0.65430671,0.074378023,4.94E-05,0.00148483,0.00148483
1428,306,306,b,66,nonpun,m1,pants,cold,-0.252607863,-0.384164048,9.42E-05,0.00016475,0.00016475
1429,306,306,b,66,nonpun,m1,pants,put,-0.388506771,0.29115998,0.000461753,0.00444328,0.00444328
1430,306,306,b,66,nonpun,m1,pants,pair,1.658161644,-0.339179555,4.78E-05,0.00169493,0.00169493
1431,307,307,b,67,nonpun,m1,insider,trading,0.711009001,-0.690569204,4.04E-05,0.118578,3.38E-05
1432,307,307,b,67,nonpun,m1,insider,get,-0.580089145,-0.414505745,0.000769103,0.00366049,0.00366049
1433,307,307,b,67,nonpun,m1,insider,lot,-0.526307077,-0.647263789,0.000223117,0.00170787,0.00170787
1434,307,307,b,67,nonpun,m1,insider,trouble,-0.387881741,-0.221151376,7.12E-05,0.00888362,0.00888362
1435,308,308,b,68,nonpun,m1,minds,great,0.514249067,0.088093548,0.000375187,9.60E-06,9.60E-06
1436,308,308,b,68,nonpun,m1,minds,think,1.404774565,0.187931852,0.000704851,0.000635664,5.46E-05
1437,308,308,b,68,nonpun,m1,minds,alike,0.750183181,0.732431154,1.15E-05,0.664673,0.0006004
1438,309,309,b,69,nonpun,m1,littering,caught,0.025925019,-0.583648795,6.65E-05,0.000938337,0.000938337
1439,309,309,b,69,nonpun,m1,littering,pay,-0.244670733,-0.407004572,0.000173766,0.0155524,0.0155524
1440,309,309,b,69,nonpun,m1,littering,fine,1.029592653,0.774422755,0.000103848,0.0189398,0.0189398
1441,310,310,b,70,nonpun,m1,attitude,good,0.715570328,-0.299719032,0.000653102,0.0164287,0.0164287
1442,310,310,b,70,nonpun,m1,attitude,work,-0.017556673,-0.397202182,0.000718337,0.000163055,0.000187092
1443,311,311,b,71,nonpun,m1,presents,wait,-0.267338787,0.226824712,6.72E-05,0.00809577,0.00809577
1444,311,311,b,71,nonpun,m1,presents,open,1.023856705,0.037141579,0.000235595,0.000254803,0.000254803
1445,311,311,b,71,nonpun,m1,presents,christmas,1.961193125,0.208237428,6.94E-05,1.17E-06,1.17E-06
1446,312,312,b,72,nonpun,m1,next,time,0.222486758,-0.325761723,0.001239318,0.0164176,3.83E-05
1447,312,312,b,72,nonpun,m1,next,late,-0.467570749,-0.580605759,0.000157232,0.000271461,0.000271461
1448,312,312,b,72,nonpun,m1,next,you'll,-0.624395617,-0.690380914,1.79E-07,0.000160295,0.000160295
1449,312,312,b,72,nonpun,m1,next,trouble,-0.702771942,-0.407862784,7.12E-05,0.00846978,0.00846978
1450,313,313,b,73,nonpun,m1,destruction,hurricane,1.602162866,-0.681714376,3.98E-06,1.52E-05,1.52E-05
1451,313,313,b,73,nonpun,m1,destruction,causes,1.645167591,-0.25647317,3.67E-05,2.19E-05,2.19E-05
