uniqueID,homophoneVersion,homophoneID,sentenceType,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram,dummy
167,a,7,nonpun,perches,roofs,0.566138544,-0.613538942,5.31E-06,1.77E-06,1.77E-06,1
168,a,8,nonpun,reword,reword,0,0,1.63E-08,2.86E-08,1.28E-06,1
168,a,8,nonpun,reword,mayor,-0.573199986,0.356943151,1.80E-05,3.03E-05,3.03E-05,1
168,a,8,nonpun,reword,speech,0.584501443,-0.283677554,6.20E-05,0.000674885,0.000674885,1
168,a,8,nonpun,reword,advisors,-0.429064775,0.106717557,1.58E-06,8.00E-06,8.00E-06,1
168,a,8,nonpun,reword,told,0.056539183,0.572020505,0.000286247,9.75E-05,9.75E-05,1
169,a,9,nonpun,math,math,0,0,2.60E-07,2.48E-08,0.000395522,1
169,a,9,nonpun,math,exam,1.639103598,-0.272153209,6.90E-06,9.97E-06,1.35E-06,1
169,a,9,nonpun,math,school,1.023339121,-0.480627483,0.000296368,0.021741,0.021741,1
170,a,10,nonpun,stealer,stealer,0,0,2.52E-07,2.76E-09,5.18E-10,1
170,a,10,nonpun,stealer,hearts,-0.14781316,0.038120318,1.18E-05,2.00E-05,2.00E-05,1
171,a,11,nonpun,wicker,wicker,0,0,1.68E-06,2.78E-06,3.66E-06,1
171,a,11,nonpun,wicker,chair,1.260660602,-0.198142563,5.93E-05,2.60E-05,2.60E-05,1
171,a,11,nonpun,wicker,made,-0.131772553,-0.314213502,0.00073501,0.00286759,0.00286759,1
172,a,12,nonpun,spatial,spatial,0,0,9.84E-06,1.31E-05,2.43E-05,1
172,a,12,nonpun,spatial,good,-0.678910642,1.286348687,0.000653102,0.000960829,0.000960829,1
172,a,12,nonpun,spatial,skills,0.120220326,1.640560498,7.31E-05,0.00296089,0.00280887,1
172,a,12,nonpun,spatial,knows,-0.492701478,-0.156660139,6.47E-05,0.00202837,0.00202837,1
172,a,12,nonpun,spatial,build,0.295884738,-0.416892218,5.74E-05,0.00334416,0.00334416,1
172,a,12,nonpun,spatial,house,0.368401744,0.208673672,0.000395396,0.0179521,0.0179521,1
172,a,12,nonpun,spatial,plans,0.26106787,-0.445998466,9.28E-05,3.99E-05,3.99E-05,1
172,a,12,nonpun,spatial,paper,-0.801287285,-0.237063241,0.00013599,0.0182756,0.0182756,1
173,a,13,nonpun,whirled,whirled,0,0,1.55E-06,0.000451717,7.69E-05,1
173,a,13,nonpun,whirled,dancers,0.703518292,-0.501971202,6.58E-06,5.05E-07,5.05E-07,1
173,a,13,nonpun,whirled,stage,0.217770156,0.392031489,0.000130967,0.00138309,0.00138309,1
174,a,14,nonpun,caesars,caesars,0,0,1.71E-07,0.00463529,0.00463529,1
174,a,14,nonpun,caesars,owner,-0.316262417,-0.51539508,3.97E-05,9.70E-05,9.70E-05,1
174,a,14,nonpun,caesars,behaves,-0.658463959,-0.125586623,1.90E-06,4.78E-07,4.78E-07,1
174,a,14,nonpun,caesars,like,-0.65762522,-0.234096966,0.001186943,0.124745,0.124745,1
174,a,14,nonpun,caesars,employees,-0.358285341,0.708169641,4.66E-05,0.00017719,0.00017719,1
175,a,15,nonpun,launch,launch,0,0,2.52E-05,3.93E-05,1.67E-06,1
175,a,15,nonpun,launch,space,1.238600321,-0.512879257,0.000100093,0.000188177,0.000188177,1
175,a,15,nonpun,launch,took,-0.28830687,-0.50127434,0.000300384,0.00152249,9.76E-05,1
175,a,15,nonpun,launch,place,-0.377863696,0.37625113,0.000385356,0.325736,0.066037,1
175,a,15,nonpun,launch,morning,-0.536185487,-0.278019625,0.000160808,0.0313325,0.0313325,1
176,a,16,nonpun,bloom,bloom,0,0,4.41E-06,7.62E-06,8.00E-05,1
176,a,16,nonpun,bloom,apple,0.481062549,-0.294832558,2.08E-05,1.00E-05,1.00E-05,1
176,a,16,nonpun,bloom,tree,1.512972857,-0.115634231,4.97E-05,0.0411237,0.0411237,1
176,a,16,nonpun,bloom,week,-0.029711948,-0.544280841,0.000254325,0.0694587,0.0694587,1
177,a,17,nonpun,flea,flea,0,0,1.44E-06,1.56E-06,1.66E-07,1
177,a,17,nonpun,flea,dog,1.261754742,0.446357525,6.33E-05,0.000370699,0.000370699,1
177,a,17,nonpun,flea,fleas,1.665634019,-0.750093092,1.15E-06,1.56E-06,1.66E-07,1
178,a,18,nonpun,fillings,fillings,0,0,1.15E-06,4.56E-06,1.51E-05,1
178,a,18,nonpun,fillings,dentist,1.319173899,0.611846549,4.45E-06,0.000118969,0.000118969,1
178,a,18,nonpun,fillings,replaced,0.570798739,0.106002305,4.49E-05,1.09E-05,1.09E-05,1
178,a,18,nonpun,fillings,lost,-0.687580615,0.70021844,0.000151557,0.00291441,0.00291441,1
179,a,19,nonpun,salivation,salivation,0,0,1.71E-07,3.81E-07,5.39E-06,1
179,a,19,nonpun,salivation,dog's,0.111527616,-0.528703386,3.25E-08,3.49E-05,3.49E-05,1
179,a,19,nonpun,salivation,carpet,-0.944135686,-0.501635297,1.84E-05,0.000813689,0.000813689,1
180,a,20,nonpun,orifice,orifice,0,0,4.31E-07,2.93E-06,0.000293729,1
180,a,20,nonpun,orifice,mouth,1.808173017,-0.651667224,7.10E-05,4.91E-05,4.91E-05,1
181,a,21,nonpun,braille,braille,0,0,1.03E-06,0.000230291,2.27E-06,1
181,a,21,nonpun,braille,reads,1.246090659,-0.613538942,7.94E-06,8.24E-05,8.24E-05,1
181,a,21,nonpun,braille,fingertips,1.332785624,-0.750244648,2.74E-06,0.000802216,0.000802216,1
182,a,22,nonpun,sperm,sperm,0,0,3.45E-06,1.85E-05,1.56E-06,1
182,a,22,nonpun,sperm,decided,-0.855225043,0.071915195,0.000117635,0.000965433,0.000965433,1
182,a,22,nonpun,sperm,donate,0.836964216,-0.025278163,1.86E-06,0.000904627,0.000904627,1
183,a,23,nonpun,grime,grime,0,0,9.59E-07,0.00073231,6.06E-05,1
183,a,23,nonpun,grime,city's,-0.224850358,1.082500409,4.88E-08,7.17E-05,7.17E-05,1
183,a,23,nonpun,grime,buildings,-0.241545749,0.451493259,5.28E-05,4.94E-05,4.94E-05,1
183,a,23,nonpun,grime,covered,0.156622438,-0.513757338,6.40E-05,0.000773808,0.000773808,1
184,a,24,nonpun,epoch,epoch,0,0,1.39E-06,0.000115665,1.58E-08,1
184,a,24,nonpun,epoch,end,0.244053589,-0.473904065,0.000389673,0.00237471,0.00237471,1
184,a,24,nonpun,epoch,nuclear,-0.195878405,-0.690380914,6.54E-05,0.000235812,0.000235812,1
184,a,24,nonpun,epoch,arms,-0.50640718,-0.298632549,8.52E-05,0.00752122,0.00752122,1
184,a,24,nonpun,epoch,race,-0.530320607,0.327046687,6.32E-05,0.111217,0.111217,1
184,a,24,nonpun,epoch,began,-0.05736573,-0.367630859,0.00018222,0.000179653,0.000179653,1
184,a,24,nonpun,epoch,new,0.317292379,-0.352129364,0.000999228,0.0407329,0.0407329,1
184,a,24,nonpun,epoch,peace,-0.236416976,0.38015552,7.00E-05,0.000266122,0.000329587,1
184,a,24,nonpun,epoch,cooperation,-0.845235875,-0.612533504,1.04E-05,0.00204636,0.00204636,1
185,a,25,nonpun,bonus,bonus,0,0,1.11E-05,0.000113105,2.90E-06,1
185,a,25,nonpun,bonus,company,1.75208125,-0.519679999,0.000316804,0.000675058,0.000675058,1
185,a,25,nonpun,bonus,pays,1.279764163,-0.690380914,1.18E-05,0.000357126,0.000357126,1
185,a,25,nonpun,bonus,end,-0.413120998,0.01834433,0.000389673,0.0648069,0.0648069,1
185,a,25,nonpun,bonus,year,0.358923073,-0.681714376,0.000587143,0.00412574,0.00412574,1
186,a,26,nonpun,hobbit,hobbit,0,0,4.71E-07,8.04E-08,1.91E-05,1
186,a,26,nonpun,hobbit,favorite,-0.544539635,0.934098334,1.63E-07,0.00122544,0.00122544,1
186,a,26,nonpun,hobbit,creatures,1.163299659,0.917310709,1.63E-05,1.42E-05,1.42E-05,1
186,a,26,nonpun,hobbit,lord,0.531293682,-0.793695707,0.000127756,8.15E-07,8.15E-07,1
186,a,26,nonpun,hobbit,rings,1.04886537,-0.133639154,1.24E-05,2.35E-05,2.35E-05,1
187,a,27,nonpun,screaming,screaming,0,0,1.09E-05,0.000667858,1.43E-05,1
187,a,27,nonpun,screaming,started,-0.610931163,-0.14056131,0.000134909,0.0021562,0.0021562,1
187,a,27,nonpun,screaming,man,-0.374523875,-0.19217154,0.000473597,0.00305695,0.00305695,1
187,a,27,nonpun,screaming,pulled,-0.220343268,-0.627592617,5.24E-05,0.000277072,0.000277072,1
187,a,27,nonpun,screaming,out,-0.519620103,-0.313319244,0.001586582,0.105431,0.105431,1
187,a,27,nonpun,screaming,knife,0.034827868,-0.486327194,2.09E-05,0.00156581,0.00156581,1
188,a,28,nonpun,ohms,ohms,0,0,6.18E-07,6.76E-08,0.00148881,1
188,a,28,nonpun,ohms,used,-0.684079055,-0.378515033,0.000527346,0.00469769,0.00469769,1
188,a,28,nonpun,ohms,measure,0.540310852,-0.612533504,5.14E-05,0.00220874,0.00220874,1
188,a,28,nonpun,ohms,electrical,0.80684939,-0.001933297,1.82E-05,3.85E-05,3.85E-05,1
188,a,28,nonpun,ohms,resistance,1.001397036,-0.099095031,2.95E-05,0.00511284,0.00511284,1
189,a,29,nonpun,kant,kant,0,0,1.91E-06,0.00148881,2.87E-05,1
189,a,29,nonpun,kant,german,-0.277682647,-0.646410038,8.76E-05,3.11E-07,3.11E-07,1
189,a,29,nonpun,kant,philosopher,0.978543546,-0.571464113,4.61E-06,8.12E-06,8.12E-06,1
190,a,30,nonpun,tamper,tamper,0,0,4.23E-07,1.44E-07,1.93E-05,1
190,a,30,nonpun,tamper,barista,0.618823447,-0.599540333,8.13E-09,0.00321826,0.00321826,1
190,a,30,nonpun,tamper,used,0.116950822,-0.139670716,0.000527346,0.000420778,0.000420778,1
190,a,30,nonpun,tamper,press,0.063267887,-0.71128588,0.000103117,0.000504948,0.000440619,1
190,a,30,nonpun,tamper,coffee,-0.889900822,-0.612533504,5.04E-05,0.000155353,0.000155353,1
191,a,31,nonpun,latte,latte,0,0,8.13E-09,0.00254467,0.000112278,1
191,a,31,nonpun,latte,like,-0.795034894,-0.278767789,0.001186943,0.00051742,0.00051742,1
191,a,31,nonpun,latte,morning,0.476275351,0.681240549,0.000160808,0.00713854,0.00713854,1
191,a,31,nonpun,latte,wake,-0.229040106,0.622578142,2.06E-05,0.000110945,0.000110945,1
191,a,31,nonpun,latte,up,-0.229321224,0.024435691,0.001669327,0.423506,0.423506,1
192,a,32,nonpun,libel,libel,0,0,6.37E-06,3.57E-07,7.22E-07,1
192,a,32,nonpun,libel,tabloid,0.429058776,0.095544243,3.14E-06,1.39E-05,1.39E-05,1
192,a,32,nonpun,libel,newspaper,0.456105477,0.750701783,3.88E-05,0.00814531,0.00814531,1
192,a,32,nonpun,libel,movie,-0.542814943,-0.27377728,1.44E-05,0.000130106,0.000130106,1
192,a,32,nonpun,libel,star,-0.768492084,-0.494395561,5.29E-05,0.0959715,0.0959715,1
193,a,33,nonpun,tryst,tryst,0,0,2.28E-07,2.02E-07,2.73E-06,1
193,a,33,nonpun,tryst,lovers,0.605479633,0.427677778,8.89E-06,1.24E-05,1.24E-05,1
193,a,33,nonpun,tryst,go,-0.898132463,-0.262617908,0.00069786,0.000290747,0.000290747,1
193,a,33,nonpun,tryst,away,-0.025564184,0.385784773,0.000386909,0.0102715,0.0102715,1
193,a,33,nonpun,tryst,country,-0.165674745,-0.070830033,0.000252626,0.00112234,0.00112234,1
193,a,33,nonpun,tryst,weekend,-0.127981648,-0.691073706,4.97E-05,4.42E-05,4.42E-05,1
194,a,34,nonpun,propane,propane,0,0,3.98E-07,3.57E-07,7.22E-07,1
194,a,34,nonpun,propane,burns,1.104002332,-0.020322317,1.07E-05,1.22E-06,1.22E-06,1
194,a,34,nonpun,propane,gas,1.5126071,-0.496182557,5.83E-05,0.101408,4.99E-05,1
194,a,34,nonpun,propane,stove,1.168493121,-0.690380914,4.66E-06,2.67E-06,2.67E-06,1
195,a,35,nonpun,leafing,leafing,0,0,4.15E-07,1.13E-07,6.74E-05,1
195,a,35,nonpun,leafing,saw,-0.712532729,-0.077518976,0.000203217,0.00154594,0.00154594,1
195,a,35,nonpun,leafing,pages,0.39021816,0.331295802,3.47E-05,0.00272038,0.00272038,1
195,a,35,nonpun,leafing,old,-0.49577673,0.006825773,0.000425026,0.0202364,0.0202364,1
195,a,35,nonpun,leafing,book,0.32981752,-0.475260723,0.000196389,0.00219445,0.00219445,1
196,a,36,nonpun,yams,yams,0,0,1.79E-07,2.74E-07,3.25E-06,1
196,a,36,nonpun,yams,people,-0.951877244,-0.122050497,0.000974418,0.0458858,0.0458858,1
196,a,36,nonpun,yams,eat,1.35087508,-0.567388288,5.87E-05,0.000898007,0.000898007,1
196,a,36,nonpun,yams,turkey,1.082942491,-0.246885477,1.71E-05,1.13E-06,1.13E-06,1
197,a,37,nonpun,tolkien,tolkien,0,0,3.53E-06,0.00148881,1.25E-05,1
197,a,37,nonpun,tolkien,wrote,0.481923522,1.094981625,7.81E-05,0.000144489,7.04E-06,1
197,a,37,nonpun,tolkien,lord,0.584542487,-0.066337174,0.000127756,3.22E-06,3.22E-06,1
197,a,37,nonpun,tolkien,rings,0.774413856,-0.572203202,1.24E-05,2.35E-05,2.35E-05,1
198,a,38,nonpun,magnate,magnate,0,0,1.27E-06,1.28E-06,9.19E-07,1
198,a,38,nonpun,magnate,coal,-0.402449802,-0.576033542,4.07E-05,2.39E-05,2.39E-05,1
198,a,38,nonpun,magnate,iron,0.162262394,1.616275387,3.72E-05,0.0707858,0.0707858,1
198,a,38,nonpun,magnate,australia,-0.686321458,0.093621331,3.95E-05,7.61E-09,1.32E-08,1
199,a,39,nonpun,raven,raven,0,0,1.59E-06,7.82E-06,9.94E-06,1
199,a,39,nonpun,raven,large,-0.468648589,-0.265270062,0.000276021,0.00552909,0.00552909,1
199,a,39,nonpun,raven,black,1.567140312,0.921090629,0.000192487,0.00370328,0.00370328,1
199,a,39,nonpun,raven,bird,1.491272841,-0.257343918,3.11E-05,0.0010044,0.0010044,1
200,a,40,nonpun,alkaline,alkaline,0,0,2.69E-06,6.93E-05,0.000101685,1
200,a,40,nonpun,alkaline,tried,-0.947170316,0.363600633,0.000115294,0.00093585,0.00093585,1
200,a,40,nonpun,alkaline,out,-0.647170371,-0.413577822,0.001586582,0.0014089,0.0014089,1
200,a,40,nonpun,alkaline,diet,-0.121673063,-0.214011799,3.36E-05,0.000886373,8.22E-06,1
200,a,40,nonpun,alkaline,maintain,-0.791409523,0.302761876,4.34E-05,0.00101513,0.00101513,1
200,a,40,nonpun,alkaline,body's,-0.523803515,-0.796668299,8.13E-09,5.31E-05,5.31E-05,1
200,a,40,nonpun,alkaline,ideal,-0.18242977,0.708128492,4.50E-05,1.49E-05,1.49E-05,1
200,a,40,nonpun,alkaline,ph,0.898290847,-0.242986586,1.24E-05,5.81E-07,5.81E-07,1
200,a,40,nonpun,alkaline,balance,-0.301650519,-0.217403282,7.05E-05,4.41E-05,4.41E-05,1
201,a,41,nonpun,shave,shave,0,0,2.55E-06,0.000583016,5.06E-05,1
201,a,41,nonpun,shave,beard,1.805834566,-0.401604384,7.20E-06,2.15E-05,2.15E-05,1
201,a,41,nonpun,shave,growing,0.492980687,-0.165711126,7.51E-05,0.000639156,0.000639156,1
201,a,41,nonpun,shave,long,-0.45407888,-0.130382294,0.000449698,0.00816243,0.00816243,1
201,a,41,nonpun,shave,need,-0.573669302,0.02248283,0.00044508,0.0229583,0.0229583,1
202,a,42,nonpun,aiken,aiken,0,0,2.68E-07,0.020265,3.76E-06,1
202,a,42,nonpun,aiken,clay,1.941948899,0.305262777,1.28E-05,9.57E-07,9.57E-07,1
202,a,42,nonpun,aiken,rose,-0.777525303,-0.364415769,8.62E-05,0.000165467,5.84E-05,1
202,a,42,nonpun,aiken,fame,0.019961864,0.824739657,9.54E-06,0.00630487,0.00630487,1
202,a,42,nonpun,aiken,won,-0.72466085,0.003370139,9.37E-05,0.00357195,0.00357195,1
202,a,42,nonpun,aiken,american,-0.200093116,-0.431451521,0.000129926,3.14E-08,3.14E-08,1
202,a,42,nonpun,aiken,idol,1.832087736,-0.321293937,2.00E-06,4.85E-06,4.85E-06,1
203,a,43,nonpun,irrigation,irrigation,0,0,2.22E-06,2.02E-07,3.67E-07,1
203,a,43,nonpun,irrigation,artificial,-0.170059923,0.026827141,1.59E-05,3.74E-05,3.74E-05,1
203,a,43,nonpun,irrigation,application,-0.604822734,-0.674607524,8.02E-05,3.39E-05,3.39E-05,1
203,a,43,nonpun,irrigation,water,1.584067474,-0.430288289,0.000276688,0.00112689,0.00112689,1
203,a,43,nonpun,irrigation,land,1.055636282,-0.350674018,0.000166604,0.000603873,0.000603873,1
203,a,43,nonpun,irrigation,soil,0.762328577,0.238527633,3.35E-05,5.19E-05,5.19E-05,1
204,a,44,nonpun,auntie,auntie,0,0,5.16E-06,3.74E-05,3.20E-07,1
204,a,44,nonpun,auntie,betty,-0.399978025,-0.576156657,1.07E-05,0.0246333,0.0315729,1
204,a,44,nonpun,auntie,mother's,0.949529095,-0.608214201,4.06E-08,0.00304331,0.00304331,1
204,a,44,nonpun,auntie,sister,1.283035329,-0.002926078,5.75E-05,0.0220583,0.0220583,1
205,a,45,nonpun,fuchsia,fuchsia,0,0,4.06E-07,1.86E-07,0.000758056,1
205,a,45,nonpun,fuchsia,favorite,-0.550594986,-0.278574592,1.63E-07,0.000627636,0.000627636,1
205,a,45,nonpun,fuchsia,flower,0.567243596,0.032387965,1.85E-05,0.00450826,0.00450826,1
206,a,46,nonpun,till,till,0,0,4.30E-05,2.25E-05,0.000358079,1
206,a,46,nonpun,till,farmers,1.409677829,-0.40063171,4.02E-05,1.80E-06,1.80E-06,1
206,a,46,nonpun,till,soil,0.990634418,-0.612008511,3.35E-05,0.00757821,6.76E-05,1
206,a,46,nonpun,till,springtime,-0.134889206,-0.613538942,8.70E-07,1.23E-05,1.23E-05,1
207,a,47,nonpun,house,house,0,0,0.000395396,0.00200324,1.04E-06,1
207,a,47,nonpun,house,located,0.422314517,-0.156888634,2.01E-05,0.000306472,0.000609575,1
207,a,47,nonpun,house,corner,0.117721156,-0.681714376,5.71E-05,0.00150072,0.00150072,1
208,a,48,nonpun,eire,eire,0,0,1.29E-06,0.00148881,6.19E-06,1
208,a,48,nonpun,eire,former,-0.63532711,-0.310945004,0.000135332,0.00154621,0.00154621,1
208,a,48,nonpun,eire,name,-0.3303745,-0.65397504,0.000204648,9.01E-05,9.01E-05,1
208,a,48,nonpun,eire,republic,-0.313689975,-0.153653534,3.41E-05,6.26E-05,6.26E-05,1
208,a,48,nonpun,eire,ireland,0.602614438,-0.536183252,7.70E-05,8.14E-09,8.14E-09,1
209,a,49,nonpun,alp,alp,0,0,1.09E-06,1.12E-08,1.20E-05,1
209,a,49,nonpun,alp,very,-0.728015681,-0.650383036,0.000956916,0.0283703,0.0283703,1
209,a,49,nonpun,alp,high,0.678602179,-0.087557008,0.000307407,0.023673,0.023673,1
209,a,49,nonpun,alp,mountain,1.436632347,-0.086207403,3.14E-05,0.000379432,0.000379432,1
210,a,50,nonpun,garden,garden,0,0,8.72E-05,0.175925,2.70E-06,1
210,a,50,nonpun,garden,small,0.590508459,-0.681714376,0.000347312,0.0040767,0.0040767,1
210,a,50,nonpun,garden,flower,1.39184861,-0.7695979,1.85E-05,0.000216583,0.000216583,1
210,a,50,nonpun,garden,house,0.547336353,0.384515963,0.000395396,0.0190513,0.0190513,1
211,a,51,nonpun,bean,bean,0,0,4.21E-06,0.000193207,1.30E-08,1
211,a,51,nonpun,bean,like,-0.826129399,-0.522595532,0.001186943,0.00051742,0.00051742,1
211,a,51,nonpun,bean,eat,0.932003108,-0.356586326,5.87E-05,0.00430181,0.00430181,1
211,a,51,nonpun,bean,lima,1.754390007,-0.074299171,2.29E-06,3.87E-09,3.87E-09,1
211,a,51,nonpun,bean,black,0.657123907,-0.646561594,0.000192487,0.000237869,0.000341322,1
212,a,52,nonpun,odor,odor,0,0,8.13E-09,2.13E-05,0.000236082,1
212,a,52,nonpun,odor,old,-0.167753425,-0.456710691,0.000425026,0.000570388,0.000283908,1
212,a,52,nonpun,odor,fish,0.810581643,0.033950395,8.69E-05,0.000221759,0.000221759,1
212,a,52,nonpun,odor,filled,-0.318160949,-0.149324838,4.07E-05,1.47E-05,1.47E-05,1
212,a,52,nonpun,odor,air,1.407653751,-0.530520006,0.000147997,0.0970052,0.0970052,1
213,a,53,nonpun,watt,watt,0,0,5.20E-06,1.98E-09,0.00473116,1
213,a,53,nonpun,watt,desk,-1.020195935,-0.460436798,3.29E-05,0.000378625,0.000378625,1
213,a,53,nonpun,watt,lamp,1.245054572,-0.009864837,1.00E-05,0.00334936,0.00334936,1
213,a,53,nonpun,watt,uses,-0.369936721,0.073232203,4.31E-05,1.95E-05,1.95E-05,1
213,a,53,nonpun,watt,60-watt,1.711404572,-0.617598116,8.13E-09,1.98E-09,0.00473116,1
213,a,53,nonpun,watt,light,1.81968929,-0.470497428,0.000181708,0.000122149,0.000163602,1
213,a,53,nonpun,watt,bulb,1.260571326,-0.388497016,3.52E-06,0.00480553,0.00480553,1
214,a,54,nonpun,pest,pest,0,0,3.91E-06,2.55E-06,1.99E-08,1
214,a,54,nonpun,pest,rats,1.265903212,1.546366994,1.09E-05,7.56E-07,7.56E-07,1
214,a,54,nonpun,pest,mice,1.503664237,-0.472750589,8.25E-06,0.054318,0.054318,1
214,a,54,nonpun,pest,flies,1.279505268,-0.452526194,9.32E-06,1.35E-05,1.35E-05,1
214,a,54,nonpun,pest,regarded,-0.649403424,1.155907971,5.57E-05,0.000754665,0.000754665,1
214,a,54,nonpun,pest,pests,1.665634019,-0.507963891,2.72E-06,2.55E-06,1.99E-08,1
215,a,55,nonpun,crank,crank,0,0,7.72E-07,1.49E-05,0.00011407,1
215,a,55,nonpun,crank,morning,-0.3763379,-0.534714026,0.000160808,0.00713854,0.00713854,1
216,a,56,nonpun,leg,leg,0,0,4.09E-05,0.00154569,2.10E-06,1
216,a,56,nonpun,leg,runners,1.123764341,0.227586259,6.50E-06,6.10E-07,6.10E-07,1
216,a,56,nonpun,leg,need,-0.625262682,-0.36376748,0.00044508,0.0028842,0.0028842,1
216,a,56,nonpun,leg,strong,0.189851663,-0.524450561,0.000127227,0.000567364,0.000567364,1
217,a,57,nonpun,decade,decade,0,0,2.98E-05,0.000150482,4.10E-06,1
217,a,57,nonpun,decade,pretty,-0.768492084,-0.592206059,6.08E-05,0.00131429,0.00131429,1
217,a,57,nonpun,decade,long,0.853053477,0.358679188,0.000449698,0.00266749,0.00266749,1
217,a,57,nonpun,decade,time,1.405860457,1.455128101,0.001239318,0.110423,0.110423,1
218,a,58,nonpun,dramatic,dramatic,0,0,3.08E-05,1.44E-06,3.63E-07,1
218,a,58,nonpun,dramatic,written,0.549493837,0.271840317,0.000107783,0.00652999,0.00652999,1
218,a,58,nonpun,dramatic,works,1.440691293,-0.542854477,0.000113156,0.00121481,8.90E-05,1
218,a,58,nonpun,dramatic,stage,0.30772287,-0.203194746,0.000130967,0.000249518,0.000249518,1
219,a,59,nonpun,grammatic,grammatic,0,0,4.06E-08,8.07E-08,2.64E-06,1
219,a,59,nonpun,grammatic,sentence,1.190501976,-0.44845217,4.54E-05,5.17E-05,5.17E-05,1
219,a,59,nonpun,grammatic,unusual,0.806955409,-0.162721119,3.25E-05,0.00717743,0.00717743,1
219,a,59,nonpun,grammatic,structure,0.857512537,-0.385801556,0.000109831,0.000124701,6.84E-05,1
220,a,60,nonpun,hosta,hosta,0,0,1.63E-07,1.14E-07,1.56E-05,1
220,a,60,nonpun,hosta,beautiful,-0.44031101,-0.292314521,6.77E-05,0.00173095,0.00173095,1
220,a,60,nonpun,hosta,plant,0.331254396,-0.388165526,6.56E-05,0.000125778,0.000125778,1
221,a,61,nonpun,dublin,dublin,0,0,1.86E-05,4.26E-08,3.20E-07,1
221,a,61,nonpun,dublin,capital,0.370660942,-0.353352067,0.000108335,0.000699113,0.000699113,1
221,a,61,nonpun,dublin,ireland,1.961668987,-0.7695979,7.70E-05,7.03E-09,7.03E-09,1
222,a,62,nonpun,prism,prism,0,0,6.18E-07,4.15E-08,7.40E-07,1
222,a,62,nonpun,prism,used,-0.748888987,-0.211389195,0.000527346,0.0537419,0.0537419,1
222,a,62,nonpun,prism,reflect,1.037128764,0.322436931,3.06E-05,0.000171823,0.000171823,1
222,a,62,nonpun,prism,split,0.597686088,-0.493119558,3.12E-05,5.90E-05,5.90E-05,1
222,a,62,nonpun,prism,light,1.161261397,-0.343103799,0.000181708,1.93E-05,1.93E-05,1
223,a,63,nonpun,fridge,fridge,0,0,7.28E-06,0.000524684,4.47E-05,1
223,a,63,nonpun,fridge,put,-0.411008022,-0.714299692,0.000461753,0.000186341,0.000186341,1
223,a,63,nonpun,fridge,milk,0.767235192,0.065462153,3.82E-05,0.00170517,0.00170517,1
223,a,63,nonpun,fridge,meat,0.803642708,-0.7695979,2.83E-05,0.0438277,0.0438277,1
224,a,64,nonpun,thief,thief,0,0,5.80E-06,5.60E-05,4.52E-05,1
224,a,64,nonpun,thief,stole,1.505970904,-0.545372708,7.29E-06,0.000836827,3.18E-06,1
224,a,64,nonpun,thief,luggage,-0.257270569,-0.316886587,5.06E-06,0.000260611,0.000260611,1
224,a,64,nonpun,thief,airport,-0.661774297,0.224649311,2.30E-05,0.00150353,0.00150353,1
225,a,65,nonpun,revolution,revolution,0,0,3.69E-05,0.0924293,3.94E-06,1
225,a,65,nonpun,revolution,industrial,0.779098559,-0.240610069,9.18E-05,7.36E-05,7.36E-05,1
225,a,65,nonpun,revolution,changed,1.047769507,0.49074638,8.96E-05,0.00537734,2.81E-05,1
225,a,65,nonpun,revolution,people,1.181577844,0.558163664,0.000974418,0.00489586,0.00489586,1
225,a,65,nonpun,revolution,worked,-0.132138721,-0.681714376,9.96E-05,0.000197417,0.000197417,1
225,a,65,nonpun,revolution,lived,-0.353187535,0.010562891,6.42E-05,0.0214798,0.0214798,1
226,a,66,nonpun,plants,plants,0,0,5.80E-05,2.53E-05,5.30E-06,1
226,a,66,nonpun,plants,humans,0.085842382,1.160297988,1.64E-05,6.46E-07,6.46E-07,1
226,a,66,nonpun,plants,animals,0.673120693,-0.75390942,6.87E-05,0.103504,0.103504,1
226,a,66,nonpun,plants,not,-0.439678866,0.185020415,0.00346259,0.102785,0.102785,1
226,a,66,nonpun,plants,live,1.055429237,-0.373845175,0.000135462,0.00310434,0.00310434,1
227,a,67,nonpun,incisor,incisor,0,0,4.23E-07,8.89E-07,2.40E-06,1
227,a,67,nonpun,incisor,rats,-0.525290308,0.096538447,1.09E-05,7.56E-07,7.56E-07,1
227,a,67,nonpun,incisor,tore,0.363363383,-0.408645564,5.36E-06,5.12E-06,5.12E-06,1
227,a,67,nonpun,incisor,meat,-0.007525189,0.595862703,2.83E-05,0.000138038,0.000138038,1
227,a,67,nonpun,incisor,strong,-0.405085093,-0.08726854,0.000127227,0.000783156,0.000783156,1
228,a,68,nonpun,mimes,mimes,0,0,1.95E-07,1.58E-07,3.31E-05,1
228,a,68,nonpun,mimes,very,-0.947170316,-0.483321963,0.000956916,0.00423937,0.00367534,1
228,a,68,nonpun,mimes,skilled,0.208544935,-0.571526755,1.45E-05,0.000106568,0.000106568,1
228,a,68,nonpun,mimes,imitating,1.776000221,-0.559505191,1.28E-06,4.85E-06,4.85E-06,1
228,a,68,nonpun,mimes,people,0.56746651,1.378662768,0.000974418,0.000249925,0.000249925,1
229,a,69,nonpun,glittering,glittering,0,0,5.01E-06,2.42E-06,2.62E-07,1
