80,I dropped out,31437,391829,0.080231427
80,dropped out of,306127,549718,0.556880073
80,out of math,2393,139365988,1.72E-05
80,of math class,1393,307896,0.004524255
80,math class because,413,86691,0.004764047
80,class because of,16408,89075,0.184204322
80,because of lousy,1069,41152103,2.60E-05
80,of lousy Marx,1,15269,6.55E-05
81,A boy who,11404,187886,0.06069638
81,boy who instinctively,1,786427,1.27E-06
81,who instinctively takes,1,5949,0.000168095
81,instinctively takes risks,1,297,0.003367003
81,takes risks has,1,11890,8.41E-05
81,risks has a,236,8703,0.027117086
81,has a natural,111128,75657099,0.001468838
81,a natural hi,1,5247817,1.91E-07
82,A teacher having,90,224415,0.000401043
82,teacher having a,773,10110,0.076458952
82,having a tough,51044,15574229,0.003277466
82,a tough time,212315,2217467,0.095746633
82,tough time longs,1,262343,3.81E-06
82,time longs for,63,123,0.512195122
82,longs for the,22097,123303,0.179208941
82,for the end,510207,692874802,0.000736362
82,the end of,45438156,63206059,0.718889244
82,end of the,29234349,61106453,0.478416723
82,of the school,3336322,2766332391,0.001206045
82,the school daze,48,19333820,2.48E-06
83,Bankers in jail,1,22995,4.35E-05
83,in jail have,1024,1616453,0.000633486
83,jail have their,1,3122,0.000320307
83,have their prose,1,6254408,1.60E-07
83,their prose and,714,7407,0.096395302
83,prose and cons,266,171872,0.001547663
84,Do not expect,346606,74487752,0.004653195
84,not expect to,819708,3699735,0.221558571
84,expect to eat,3344,5653580,0.000591484
84,to eat something,40575,7251478,0.005595411
84,eat something fancy,1,103584,9.65E-06
84,something fancy when,1,6776,0.00014758
84,fancy when you,451,3727,0.121008854
84,when you are,3753463,51811263,0.072444924
84,you are driving,111329,148097077,0.00075173
84,are driving because,144,480983,0.000299387
84,driving because it,1018,10246,0.099355846
84,because it is,5744830,26256327,0.21879793
84,it is plane,159,245002494,6.49E-07
84,is plane food,1,3829,0.000261165
85,I saw a,1224055,11485173,0.106576975
85,saw a horror,344,3862125,8.91E-05
85,a horror movie,69395,283166,0.245068264
85,horror movie last,52,280124,0.000185632
85,movie last night,16880,27243,0.619608707
85,last night It,1205,8415156,0.000143194
85,night It was,1905,17112,0.111325386
85,It was the,3390184,58039544,0.058411624
85,was the best,1563903,65694274,0.023805773
85,the best dam,853,109363237,7.80E-06
85,best dam movie,1,1243,0.000804505
85,dam movie I,1,165,0.006060606
85,movie I have,37742,316021,0.119428772
85,I have ever,2280447,154979958,0.014714464
85,have ever seen,904002,4386416,0.20609126
86,My horse is,4304,25292,0.170172387
86,horse is so,1928,274347,0.007027596
86,is so slow,43726,15889793,0.002751829
86,so slow it,4753,277763,0.01711171
86,slow it hertz,1,104102,9.61E-06
87,The directors had,830,199731,0.004155589
87,directors had one,1,25616,3.90E-05
87,had one great,4845,2297763,0.002108573
87,one great movie,1561,406705,0.003838163
87,great movie after,136,296088,0.000459323
87,movie after another,1071,33104,0.032352586
87,after another They,1,997774,1.00E-06
87,another They were,60,1031,0.058195926
87,They were on,60566,9974803,0.006071899
87,were on a,254178,3330871,0.07630977
87,on a role,23904,167105962,0.000143047
88,The man put,2849,2590822,0.001099651
88,man put his,6694,42000,0.159380952
88,put his name,38524,1270756,0.030315812
88,his name on,117847,3594607,0.032784391
88,name on the,694902,1863240,0.372953565
88,on the pocket,24558,800328815,3.07E-05
88,the pocket of,84862,482996,0.175699178
88,pocket of his,33588,231882,0.144849536
88,of his shirt,41214,68835977,0.000598728
88,his shirt so,1325,375493,0.003528694
88,shirt so he,870,16010,0.054341037
88,so he would,129995,4632284,0.02806283
88,he would have,1872945,14547512,0.128746758
88,would have collar,1,46185346,2.17E-08
88,have collar ID,1,641,0.001560062
89,Bodybuilders have muscles,1,690,0.001449275
89,have muscles of,107,5650,0.018938053
89,muscles of steal,1,279741,3.57E-06
90,When an actress,961,1526776,0.000629431
90,an actress saw,338,330580,0.001022445
90,actress saw her,386,467,0.826552463
90,saw her first,9173,879551,0.010429185
90,her first wrinkle,1,3353575,2.98E-07
90,first wrinkle she,1,839,0.001191895
90,wrinkle she thought,1,42,0.023809524
90,she thought she,119411,1104184,0.108144114
90,thought she would,71940,751993,0.095665784
90,she would dye,111,5373471,2.07E-05
91,A cardboard fort,1,7378,0.000135538
91,cardboard fort would,1,208,0.004807692
91,fort would be,720,2034,0.353982301
91,would be a,9570936,122128306,0.078367876
91,be a waist,1169,106128674,1.10E-05
91,a waist of,11103,77055,0.144091882
91,waist of paper,93,49997,0.001860112
92,Being able to,382324,386475,0.989259331
92,able to fit,93726,100783318,0.000929975
92,to fit size,1449,6898305,0.000210052
92,fit size fourteen,1,7765,0.000128783
92,size fourteen pants,1,709,0.001410437
92,fourteen pants is,1,1,1
92,pants is quite,58,22057,0.002629551
92,is quite a,679589,7294579,0.093163567
92,quite a feet,630,9226864,6.83E-05
93,The intern wanted,1,53892,1.86E-05
93,intern wanted to,76,282,0.269503546
93,wanted to say,1032584,27402383,0.03768227
93,to say something,562999,39326911,0.014315871
93,say something but,13387,1748829,0.007654836
93,something but he,3837,168098,0.022825971
93,but he was,1320944,13056191,0.101173765
93,he was not,3135027,57658957,0.054371899
93,was not aloud,1040,67427798,1.54E-05
94,Those who carry,2429,4296266,0.000565375
94,who carry too,117,180397,0.00064857
94,carry too many,2102,12262,0.171423911
94,too many burdens,664,7525634,8.82E-05
94,many burdens start,1,4335,0.000230681
94,burdens start feeling,1,44,0.022727273
94,start feeling pail,1,81436,1.23E-05
95,A mans family,1,4534,0.000220556
95,mans family is,1,761,0.00131406
95,family is his,1295,1819694,0.000711658
95,is his anchor,225,2886361,7.80E-05
95,his anchor in,319,6755,0.047224278
95,anchor in a,13181,114482,0.115136004
95,in a manor,5734,364730082,1.57E-05
95,a manor of,2733,29866,0.091508739
95,manor of speaking,698,55599,0.012554183
96,An online poker,1376,727138,0.001892351
96,online poker tournament,243994,14637897,0.016668651
96,poker tournament ended,1,1345076,7.43E-07
96,tournament ended suddenly,1,3311,0.000302024
96,ended suddenly when,534,3466,0.15406809
96,suddenly when the,2311,14750,0.156677966
96,when the competitor,2161,59007848,3.66E-05
96,the competitor cached,1,162265,6.16E-06
96,competitor cached in,1,1,1
96,cached in his,50,53254,0.000938897
96,in his chips,2493,43950191,5.67E-05
97,Britain is a,29945,339651,0.088164027
97,is a wet,14973,476718990,3.14E-05
97,a wet place,1144,673912,0.001697551
97,wet place since,1,7927,0.000126151
97,place since the,57291,235926,0.242834618
97,since the autumn,4929,23264155,0.000211871
97,the autumn has,708,723386,0.000978731
97,autumn has had,1,6020,0.000166113
97,has had a,1677104,6845443,0.244995685
97,had a long,456534,51079136,0.008937778
97,a long reign,2564,29987389,8.55E-05
98,Tomato gardeners who,1,1,1
98,gardeners who work,296,21854,0.013544431
98,who work extra,353,2163916,0.00016313
98,work extra get,1,39659,2.52E-05
98,extra get thyme,1,702,0.001424501
98,get thyme and,1,1,1
98,thyme and a,1395,52339,0.026653165
98,and a half,4760711,178504444,0.026669986
99,If you say,184026,210252670,0.000875261
99,you say you,400527,6462150,0.061980455
99,say you have,209204,2346696,0.089148317
99,you have bad,122903,135266690,0.000908598
99,have bad teeth,2715,376603,0.007209183
99,bad teeth I,47,26274,0.001788841
99,teeth I would,193,14193,0.013598253
99,I would say,2006368,61619248,0.032560735
99,would say that,915136,4181918,0.218831646
99,say that was,53820,22024273,0.002443667
99,that was a,1584877,33913085,0.046733495
99,was a pore,78,98682950,7.90E-07
99,a pore excuse,1,33668,2.97E-05
100,People who like,59060,4256610,0.013874891
100,who like purple,53,1344356,3.94E-05
100,like purple paint,1,11275,8.87E-05
100,purple paint have,1,4073,0.000245519
100,paint have a,219,3444,0.06358885
100,have a gilt,180,156027480,1.15E-06
100,a gilt complex,57,26481,0.002152487
101,To heir is,56,108,0.518518519
101,heir is careless,1,13007,7.69E-05
102,When their parrot,1,144284,6.93E-06
102,their parrot was,1,1303,0.00076746
102,parrot was little,1,5642,0.000177242
102,was little they,3797,961428,0.003949334
102,little they only,1,72858,1.37E-05
102,they only got,11376,1214093,0.009369958
102,only got rest,1,597405,1.67E-06
102,got rest after,1,631,0.001584786
102,rest after son,1,64809,1.54E-05
102,after son down,1,6209,0.000161057
103,Novice choristers make,1,1,1
103,choristers make terrible,1,1,1
103,make terrible singers,1,6367,0.00015706
103,terrible singers because,1,503,0.001988072
103,singers because they,236,1073,0.219944082
103,because they cannot,50,20712023,2.41E-06
103,they cannot hit,1,736,0.001358696
103,cannot hit the,1,1,1
103,hit the high,22699,6332762,0.003584376
103,the high Cs,397,13707064,2.90E-05
104,An optometrist is,526,4825,0.109015544
104,optometrist is a,454,3411,0.133098798
104,is a bright,109395,476718990,0.000229475
104,a bright spark,2893,1641159,0.001762779
104,bright spark who,399,14336,0.027832031
104,spark who knows,1,618,0.001618123
104,who knows whats,2163,3001733,0.000720584
104,knows whats watt,1,18570,5.39E-05
105,When the mayor,3008,19672833,0.000152901
105,the mayor wanted,702,1126933,0.00062293
105,mayor wanted to,727,1333,0.545386347
105,wanted to balance,2476,27402383,9.04E-05
105,to balance the,551306,1667313,0.330655372
105,balance the budget,85786,965423,0.088858459
105,the budget he,3885,4255300,0.000912979
105,budget he turned,1,9958,0.000100422
105,he turned to,232953,1038193,0.224383135
105,turned to a,98488,3304261,0.029806362
105,to a fund,47627,279146624,0.000170616
105,a fund razor,1,957154,1.04E-06
106,Daniel is a,12386,84826,0.146016552
106,is a biblical,10796,476718990,2.26E-05
106,a biblical prophet,745,155026,0.004805646
106,biblical prophet known,1,2530,0.000395257
106,prophet known for,40,410,0.097560976
106,known for interpreting,118,5472509,2.16E-05
106,for interpreting dreams,404,146030,0.002766555
107,He can recite,1042,1956582,0.000532561
107,can recite the,9244,31409,0.294310548
107,recite the number,385,186997,0.002058857
107,the number pi,1775,47340815,3.75E-05
107,number pi up,1,3536,0.000282805
107,pi up to,234,330,0.709090909
107,up to ten,337250,130000057,0.00259423
107,to ten decimal,376,1386163,0.000271252
107,ten decimal places,474,1258,0.376788553
108,Bakers knead flour,1,1,1
108,knead flour and,1,166,0.006024096
108,flour and milk,5722,419750,0.013631924
108,and milk together,5892,632100,0.00932131
108,milk together to,186,8297,0.022417741
108,together to make,327079,5755771,0.056826271
108,to make bread,16539,122728935,0.00013476
108,make bread dough,370,28024,0.013202969
109,The fisherman dipped,1,19434,5.15E-05
109,fisherman dipped the,1,1,1
109,dipped the oar,1,17195,5.82E-05
109,the oar in,1265,29373,0.043066762
109,oar in the,3053,13220,0.230937973
109,in the river,480602,1628795324,0.000295066
110,Boxes are stacked,151,43697,0.003455615
110,are stacked in,13873,106639,0.130093118
110,stacked in tiers,291,87670,0.003319265
110,in tiers in,204,12049,0.016930866
110,tiers in the,4173,12648,0.329933586
110,in the warehouse,91239,1628795324,5.60E-05
111,Pollsters conducted a,1,51,0.019607843
111,conducted a poll,8314,1320028,0.006298351
111,a poll on,56223,947751,0.059322544
111,poll on the,37073,173257,0.213976924
111,on the popularity,34655,800328815,4.33E-05
111,the popularity of,603028,711371,0.847698318
111,popularity of the,294776,1311046,0.224840318
111,of the political,1050598,2766332391,0.00037978
111,the political candidates,1612,6686490,0.000241083
112,The old man,227265,2148024,0.10580189
112,old man is,54639,3299585,0.016559355
112,man is alone,1775,2751606,0.000645078
112,is alone all,147,143690,0.001023036
112,alone all the,10381,41636,0.249327505
112,all the time,6954027,129776996,0.053584435
112,the time and,2823728,76880438,0.036728823
112,time and is,153450,28108829,0.005459139
112,and is bored,1475,75098452,1.96E-05
112,is bored to,1963,58756,0.033409354
112,bored to tears,19401,76129,0.254843752
113,Greece is a,12609,100002,0.126087478
113,is a country,287938,476718990,0.000603999
113,a country in,147831,5593089,0.026431012
113,country in the,976035,2654436,0.367699579
113,in the the,296803,1628795324,0.000182222
113,the the southern,856,5400040,0.000158517
113,the southern portion,72822,3419306,0.021297304
113,southern portion of,81592,95461,0.854715538
113,portion of Europe,1817,16946375,0.000107221
114,In mathematics the,1840,63307,0.029064716
114,mathematics the sine,1,8853,0.000112956
114,the sine function,7815,125006,0.062516999
114,sine function is,1580,20168,0.078341928
114,function is a,136856,3507155,0.039021942
114,is a function,844631,476718990,0.001771759
114,a function of,3544203,6597206,0.537227881
114,function of an,79557,9000005,0.008839662
114,of an angle,26975,76105830,0.000354441
115,Ms Wu is,1,2911,0.000343525
115,Wu is the,1881,15337,0.122644585
115,is the principal,337434,306482559,0.001100989
115,the principal of,275921,5407523,0.051025396
115,principal of our,2158,677865,0.003183525
115,of our local,214857,92545048,0.002321648
115,our local high,3981,1410557,0.002822289
115,local high school,120541,201473,0.598298531
116,I bought a,841678,4646527,0.181141313
116,bought a new,229170,2828559,0.081020053
116,a new CD,123395,120399394,0.001024881
116,new CD today,506,597326,0.000847109
116,CD today in,179,31375,0.005705179
116,today in classical,371,1755092,0.000211385
116,in classical music,40650,297212,0.136771059
117,The hare ran,172,11426,0.015053387
117,hare ran rapidly,1,625,0.0016
117,ran rapidly through,202,1916,0.105427975
117,rapidly through the,26321,54968,0.478842235
117,through the fields,36842,84692141,0.000435011
118,That cabin is,74,409,0.180929095
118,cabin is made,934,101623,0.009190833
118,is made of,2001532,17014082,0.117639729
118,made of knotty,139,8942896,1.55E-05
118,of knotty pine,719,2717,0.264630107
119,The clothesline hangs,1,585,0.001709402
119,clothesline hangs taut,1,1,1
119,hangs taut between,1,1,1
119,taut between two,155,1554,0.0997426
119,between two poles,5151,4721150,0.001091048
120,Karl Marx was,6227,336816,0.018487839
120,Marx was a,4172,35615,0.117141654
120,was a german,4784,98682950,4.85E-05
120,a german philosopher,145,97888,0.001481285
121,He waved at,2668,43602,0.061189854
121,waved at me,7367,47886,0.153844547
121,at me to,49645,4792393,0.010359125
121,me to say,362181,32200539,0.011247669
121,to say hi,294522,39326911,0.00748907
122,She was in,165797,10290828,0.016111143
122,was in a,1815111,23793684,0.076285413
122,in a daze,58764,364730082,0.000161116
122,a daze after,521,71887,0.007247486
122,daze after learning,1,836,0.001196172
122,after learning the,15641,176279,0.088728663
122,learning the bad,131,1106664,0.000118374
122,the bad news,243123,3099491,0.078439653
123,Novels and essays,53,66497,0.000797028
123,and essays are,5096,388000,0.013134021
123,essays are written,3726,114679,0.032490691
123,are written in,375004,2971072,0.126218415
123,written in prose,3947,6361447,0.000620456
124,Our plane landed,412,7691,0.053569107
124,plane landed at,4936,30938,0.159544896
124,landed at the,41935,229678,0.182581701
124,at the airport,958287,416201497,0.002302459
125,That beaver is,1,120,0.008333333
125,beaver is building,1,7915,0.000126342
125,is building a,178411,779722,0.228813603
125,building a dam,6483,3844424,0.001686338
125,a dam with,2821,223516,0.01262102
125,dam with logs,1,18118,5.52E-05
125,with logs and,3802,22841,0.166455059
125,logs and sticks,466,367142,0.001269264
126,This computer has,10603,112576,0.094185262
126,computer has a,46078,326276,0.141223994
126,has a processing,2628,75657099,3.47E-05
126,a processing speed,1217,212574,0.005725065
126,processing speed of,8442,103900,0.081251203
126,speed of thirty-three,1,4200139,2.38E-07
126,of thirty-three mega,1,1,1
126,thirty-three mega hertz,1,1,1
127,She plays the,12233,72740,0.168174319
127,plays the leading,5397,1094799,0.004929672
127,the leading role,80941,7913077,0.010228764
127,leading role in,313245,475176,0.6592189
127,role in a,285487,16066437,0.017769154
127,in a television,58953,364730082,0.000161635
127,a television show,61632,982020,0.062760433
128,He puts a,8315,123452,0.067354113
128,puts a collar,96,695982,0.000137935
128,a collar on,5968,132743,0.044959056
128,collar on his,1550,43244,0.035843123
128,on his dog,2825,21576564,0.000130929
128,his dog before,269,321252,0.000837349
128,dog before walking,1,19499,5.13E-05
128,before walking it,78,44952,0.001735184
129,The little boy,51541,890893,0.057853188
129,little boy wanted,1304,1115315,0.001169176
129,boy wanted to,4733,8706,0.543648059
129,wanted to steal,8838,27402383,0.000322527
129,to steal his,27308,1349870,0.020230096
129,steal his friends,1,54160,1.85E-05
129,his friends candy,1,2083783,4.80E-07
129,friends candy but,1,82,0.012195122
129,candy but decided,1,5798,0.000172473
129,but decided not,28684,287165,0.099886825
129,decided not to,999687,1027773,0.972672954
130,Some people do,104681,3452579,0.030319654
130,people do not,2617836,3934072,0.665426561
130,do not like,6758360,326267941,0.020714141
130,not like to,1187703,13737864,0.086454706
130,like to dye,1028,75094298,1.37E-05
130,to dye their,2718,75356,0.036068793
130,dye their hair,7788,10897,0.714692117
131,She must have,87117,266824,0.326496117
131,must have a,2616082,18453680,0.141764786
131,have a small,624753,156027480,0.004004122
131,a small waist,4327,34107305,0.000126864
131,small waist look,1,14501,6.90E-05
131,waist look how,1,1365,0.000732601
131,look how tiny,187,151826,0.001231673
131,how tiny her,576,17506,0.032903005
131,tiny her belt,1,1257,0.000795545
131,her belt is,278,58176,0.004778603
132,These new shoes,161,610733,0.000263618
132,new shoes are,1559,156552,0.009958352
132,shoes are hurting,92,495471,0.000185682
132,are hurting my,1263,118161,0.010688806
132,hurting my feet,467,31866,0.014655118
133,The student read,262,2992411,8.76E-05
133,student read her,41,11621,0.003528096
133,read her poem,1420,236108,0.006014197
133,her poem aloud,65,26610,0.002442691
133,poem aloud in,134,3653,0.036682179
133,aloud in class,4530,66143,0.068487973
134,A worker filled,1,83642,1.20E-05
134,worker filled a,1,216,0.00462963
134,filled a pail,114,117665,0.000968852
134,a pail with,964,42676,0.022588809
134,pail with water,479,7481,0.064028873
134,with water to,84282,2541369,0.033164015
134,water to clean,16786,2853896,0.005881784
134,to clean the,397475,3740097,0.106273982
134,clean the floor,7843,924357,0.008484817
135,Those wealthy people,1,266,0.003759398
135,wealthy people live,437,73166,0.00597272
135,people live in,220234,685629,0.321214534
135,live in a,2246108,15277762,0.14701813
135,in a huge,257008,364730082,0.000704653
135,a huge manor,113,19951018,5.66E-06
136,Cached copies of,150,3560,0.042134831
136,copies of the,3338545,10411560,0.320657519
136,of the web,1848699,2766332391,0.000668285
136,the web pages,254033,29088379,0.008733144
136,web pages are,216231,4801270,0.045036209
136,pages are stored,29045,9321565,0.003115893
136,are stored in,862470,1911919,0.451101746
136,stored in the,1947921,6189887,0.314694113
136,in the database,1699790,1628795324,0.001043587
137,The kings reign,1,39138,2.56E-05
137,kings reign ended,1,1893,0.000528262
137,reign ended and,48,4567,0.010510182
137,ended and his,1410,278386,0.00506491
137,and his heir,3366,36429131,9.24E-05
137,his heir took,1,45702,2.19E-05
137,heir took over,1,159,0.006289308
138,One of my,1469387,28669523,0.051252579
138,of my favorite,1856402,56480880,0.032867795
138,my favorite meals,2450,5417256,0.000452258
138,favorite meals is,534,10881,0.049076372
138,meals is chicken,1,41564,2.41E-05
138,is chicken in,280,15435,0.01814059
138,chicken in a,33871,168603,0.200892036
138,in a creamy,31328,364730082,8.59E-05
138,a creamy sauce,8189,184497,0.044385546
138,creamy sauce flavored,53,18394,0.002881374
138,sauce flavored with,2671,3021,0.884144323
138,flavored with thyme,209,115571,0.001808412
139,A pore is,107,2010,0.053233831
139,pore is a,387,8549,0.045268452
139,is a very,8493828,476718990,0.017817264
139,a very small,1379297,47769499,0.02887401
139,very small opening,1900,3777807,0.000502937
139,small opening on,1540,51637,0.029823576
139,opening on the,56542,238644,0.236930323
139,on the surface,1762721,800328815,0.002202496
139,the surface of,2716522,9277414,0.292810259
139,surface of your,42489,4488966,0.009465209
139,of your skin,161487,93832581,0.001721012
140,She covered the,3357,14348,0.233969891
140,covered the frame,188,1010719,0.000186006
140,the frame with,41023,2549709,0.016089287
140,frame with gilt,382,577887,0.000661029
141,Prince William is,3766,664737,0.005665398
141,William is heir,1,53808,1.86E-05
141,is heir to,16626,21170,0.785356637
141,heir to the,149649,271072,0.552063658
141,to the british,3834,1139248999,3.37E-06
141,the british throne,84,103980,0.000807848
142,They have a,1281307,10098606,0.126879591
142,have a son,130851,156027480,0.000838641
142,a son and,84455,1881844,0.044878853
142,son and a,54048,1132474,0.047725599
142,and a daughter,126296,178504444,0.000707523
143,It is hard,688824,146170368,0.004712474
143,is hard even,2796,3647939,0.00076646
143,hard even for,5800,24622,0.235561693
143,even for a,334621,2261237,0.147981392
143,for a soprano,1962,274112498,7.16E-06
143,a soprano to,282,28907,0.009755423
143,soprano to sing,211,4345,0.048561565
143,to sing the,118988,1809969,0.065740352
143,sing the high,851,402623,0.00211364
143,the high Cs,397,13707064,2.90E-05
144,My desk lamp,45,16244,0.002770254
144,desk lamp uses,120,74341,0.001614183
144,lamp uses a,1173,4897,0.239534409
144,uses a sixty,1,4772084,2.10E-07
144,a sixty watt,127,69691,0.00182233
144,sixty watt light,75,450,0.166666667
144,watt light bulb,16258,29669,0.547979372
145,He used a,35564,521691,0.068170622
145,used a razor,1519,3551393,0.000427719
145,a razor to,4706,193426,0.024329718
145,razor to shave,1583,17551,0.090194291
145,to shave his,10535,291889,0.036092487
145,shave his beard,2737,22433,0.122007756
146,Its easy to,51009,188395,0.270755593
146,easy to tie,4563,28471715,0.000160264
146,to tie a,67028,1181989,0.056707804
146,tie a double,724,163826,0.004419323
146,a double knot,2649,4541729,0.000583258
147,We get our,22343,960369,0.023265016
147,get our wood,152,1276208,0.000119103
147,our wood from,270,28511,0.009470029
147,wood from trees,1568,123437,0.012702836
148,A grader was,1,787,0.001270648
148,grader was hired,1,7848,0.000127421
148,was hired to,147598,599702,0.246118906
148,hired to score,412,606660,0.000679128
148,to score all,3929,1485373,0.002645127
148,score all of,1225,12673,0.096662195
148,all of the,26311386,71818768,0.366358081
148,of the tests,302877,2766332391,0.000109487
149,I was poked,638,106686995,5.98E-06
149,was poked in,860,4421,0.194526125
149,poked in the,16456,29306,0.561523238
149,in the eye,827885,1628795324,0.000508281
150,We learned about,19097,247732,0.077087336
150,learned about how,21042,1036530,0.020300425
150,about how a,163817,14305762,0.01145112
150,how a cell,4831,3548571,0.001361393
150,a cell works,312,2077153,0.000150206
150,cell works in,485,4847,0.100061894
150,works in biology,181,3853641,4.70E-05
151,That scent is,66,729,0.090534979
151,scent is unpleasant,1,69119,1.45E-05
152,I took a,1117792,6127504,0.182422076
152,took a course,26979,7376815,0.003657269
152,a course in,332627,3850017,0.086396242
152,course in school,2580,3119994,0.000826925
153,There are deer,837,76775274,1.09E-05
153,are deer in,371,8420,0.044061758
153,deer in the,53131,134739,0.394325325
153,in the forest,672341,1628795324,0.000412784
154,He tried to,259485,369281,0.702676282
154,tried to steal,38982,16201427,0.002406084
154,to steal honey,188,1349870,0.000139273
154,steal honey but,1,472,0.002118644
154,honey but was,1,5253,0.000190367
154,but was stung,109,4224254,2.58E-05
154,was stung by,8205,17759,0.462019258
154,stung by an,1644,85134,0.019310734
154,by an angry,32455,20424772,0.001589002
154,an angry bee,394,442155,0.00089109
155,Cars should brake,1,2972,0.000336474
155,should brake slowly,1,969,0.001031992
156,We use different,4796,3594101,0.001334409
156,use different kinds,6462,643987,0.010034364
156,different kinds of,1377794,1516382,0.908606143
156,kinds of flours,164,31597846,5.19E-06
156,of flours in,76,3620,0.020994475
156,flours in baking,88,2023,0.043499753
157,The fare had,54,43952,0.001228613
157,fare had to,79,1350,0.058518519
157,had to be,5381605,37065360,0.145192304
157,to be paid,2324326,505148997,0.004601268
158,His heel was,108,2335,0.046252677
158,heel was bruised,81,5969,0.013570112
158,was bruised from,580,23967,0.024199942
158,bruised from walking,1,8706,0.000114863
158,from walking too,268,89742,0.002986339
158,walking too much,691,7583,0.091124885
159,We sang a,2097,29060,0.072161046
159,sang a hymn,3227,127676,0.025274915
159,a hymn in,3586,99315,0.036107335
159,hymn in church,186,13568,0.013708726
160,I answered with,9307,459599,0.020250262
160,answered with a,98004,257628,0.380408962
160,with a string,118731,271525283,0.000437274
160,a string of,965019,3742430,0.257858931
160,string of nos,1,1827377,5.47E-07
161,We stayed at,304076,808744,0.375985479
161,stayed at an,4535,2764843,0.001640238
161,at an inn,17017,11836110,0.001437719
162,That famous movie,1,5412,0.000184775
162,famous movie star,7231,45306,0.159603585
162,movie star is,4500,428805,0.010494281
162,star is my,284,340456,0.000834175
162,is my idol,13366,13117977,0.001018907
163,I hired a,24966,78907,0.316397785
163,hired a maid,619,441043,0.001403491
163,a maid to,7907,194049,0.04074744
163,maid to clean,1441,36001,0.040026666
164,The nun was,753,16365,0.046012832
164,nun was very,90,7282,0.012359242
164,was very pious,851,11641665,7.31E-05
164,very pious and,1871,10146,0.184407648
164,pious and kind,110,46976,0.002341621
165,We were in,245300,8501310,0.028854377
165,were in mourning,1671,9765978,0.000171104
165,in mourning after,2806,97123,0.0288912
165,mourning after our,1,8406,0.000118963
165,after our loved,147,608438,0.000241602
165,our loved one,12748,119963,0.106266099
165,loved one died,4430,1547812,0.002862105
166,Vegetarians dont like,1,1,1
166,dont like meat,140,665578,0.000210343
167,You need to,3805110,6217072,0.612042132
167,need to reel,745,127104469,5.86E-06
167,to reel in,21382,106015,0.20168844
167,reel in the,14555,59466,0.244761713
167,in the fish,81730,1628795324,5.02E-05
168,She ate a,2526,20957,0.120532519
168,ate a pear,317,286681,0.001105759
168,a pear and,2736,74953,0.036502875
168,pear and two,117,59867,0.001954332
168,and two apples,549,12045268,4.56E-05
169,It is customary,61190,146170368,0.000418621
169,is customary for,34124,201905,0.169010178
169,customary for Christians,68,80803,0.000841553
169,for Christians to,45714,271309,0.168494226
169,Christians to pray,4076,287652,0.0141699
169,to pray before,9496,1445055,0.006571376
169,pray before bed,94,21851,0.004301863
170,He tripped over,1076,4607,0.23355763
170,tripped over a,16465,77931,0.211276642
170,over a trees,1,24284389,4.12E-08
170,a trees root,1,3870,0.000258398
171,That business made,44,12162,0.003617826
171,business made one,1,12644,7.91E-05
171,made one million,377,470097,0.000801962
171,one million dollars,127217,1537040,0.082767527
171,million dollars in,235743,2610047,0.090321362
171,dollars in profit,4739,1818787,0.002605583
171,in profit last,1008,179347,0.00562039
171,profit last year,8611,11430,0.753368329
172,Would you like,4291080,8007475,0.535884283
172,you like some,67745,21332089,0.003175732
172,like some apple,131,1567836,8.36E-05
172,some apple pie,1260,13003,0.096900715
172,apple pie for,2776,232943,0.011917078
172,pie for dessert?,5438,40027,0.135858296
173,The company has,978821,8523448,0.114838619
173,company has a,273691,3552329,0.07704551
173,has a need,57579,75657099,0.000761052
173,a need for,2084324,4527415,0.460378384
173,need for computer,10509,23793178,0.000441681
173,for computer programmers,4742,1169797,0.004053695
174,Take care of,246395,1213236,0.203089094
174,care of your,745576,11155071,0.066837405
174,of your car,397759,93832581,0.004239029
174,your car or,138382,4971198,0.027836751
174,car or else,469,1158147,0.000404957
174,or else you,106317,1797267,0.059154817
174,else you will,47410,1285515,0.036880161
174,you will have,5033167,75297603,0.066843655
174,will have problems,46371,37677521,0.001230734
175,Tears ran down,3597,4389,0.819548872
175,ran down her,14858,238855,0.062205104
175,down her cheeks,40885,757054,0.054005395
175,her cheeks as,7549,225352,0.033498704
175,cheeks as she,6811,31803,0.214162186
175,as she watched,62087,8915662,0.006963813
175,she watched a,3697,144647,0.025558774
175,watched a sad,145,435771,0.000332744
175,a sad movie,3416,1009313,0.00338448
176,She raised a,4316,67696,0.063755613
176,raised a flag,1850,572817,0.003229653
176,a flag up,1276,718118,0.001776867
176,flag up the,3503,25364,0.138109131
176,up the pole,8160,39926922,0.000204373
176,the pole ,1,654056,1.53E-06
177,He has a,1050085,12706635,0.082640683
177,has a meeting,16572,75657099,0.000219041
177,a meeting with,876996,5634711,0.1556417
177,meeting with the,863135,3560504,0.242419332
177,with the companys,1638,461331348,3.55E-06
177,the companys board,86,51223,0.001678933
177,companys board of,76,140,0.542857143
177,board of directors,2095568,5849508,0.358246882
178,There was too,20827,15246349,0.001366032
178,was too much,424916,4396974,0.096638279
178,too much grease,1245,16705964,7.45E-05
178,much grease on,271,3710,0.073045822
178,grease on the,14675,33824,0.433863529
178,on the plate,135190,800328815,0.000168918
179,The sign on,14022,323320,0.043368799
